id_avis,date,source,produit,texte,sentiment,note,langue
AV0964,2026-01-14,email,SmartPhone X,@client Très satisfait de mon achat 👍,positif,5,fr
AV0965,2026-03-19,sav,Ordinateur NovaBook,Service client réactif et commande reçue rapidement. https://example.com/commande/965,positif,5,fr
AV0966,2026-06-24,sav,Écouteurs AirSound,La livraison a été très longue. #avis,negatif,2,fr
AV0967,2026-08-26,sav,Écouteurs AirSound,"Produit excellent, je suis très satisfait. 😊",positif,5,fr
AV0968,2026-01-25,réseaux_sociaux,Ordinateur NovaBook,La qualité est correcte sans être exceptionnelle.,neutre,4,fr
AV0969,2026-03-27,email,SmartWatch Pro,Très satisfait de mon achat 👍 😊,positif,5,fr
AV0970,2026-04-29,mobile,Ordinateur NovaBook,La qualité est correcte sans être exceptionnelle. #avis,neutre,3,fr
AV0971,2026-06-23,mobile,SmartWatch Pro,"@client Je viens de recevoir le produit, à voir dans le temps.",neutre,3,fr
AV0972,2026-04-16,web,Tablette TabPlus,"Très bon produit, la qualité est au rendez-vous.",positif,4,fr
AV0973,2026-07-05,email,SmartWatch Pro,La  batterie  tient  vraiment  bien  et  l'écran  est  superbe.,positif,5,fr
AV0974,2026-01-15,réseaux_sociaux,Ordinateur NovaBook,TRÈS SATISFAIT DE MON ACHAT 👍,positif,4,fr
AV0975,2026-01-23,réseaux_sociaux,SmartPhone Y,LA BATTERIE SE DÉCHARGE BEAUCOUP TROP VITE.,negatif,1,fr
AV0976,2026-03-06,email,Écouteurs AirSound,"Très bon produit, la qualité est au rendez-vous. !!!",positif,5,fr
AV0977,2026-08-25,email,Écouteurs AirSound,La qualité est correcte sans être exceptionnelle. https://example.com/commande/977,neutre,3,fr
AV0978,2026-02-11,web,SmartWatch Pro,Produit correct pour son prix. 😊,neutre,4,fr
AV0979,2026-01-16,email,SmartWatch Pro,@client L'utilisation est assez simple.,neutre,3,fr
AV0980,2026-06-06,sav,SmartPhone Y,Excellent  rapport  qualité-prix.,positif,4,fr
AV0981,2026-07-16,sav,SmartPhone Y,Livraison rapide et produit conforme à mes attentes.,positif,4,fr
AV0982,2026-01-27,web,SmartPhone X,Excellent rapport qualité-prix. 😊,positif,4,fr
AV0983,2026-08-18,sav,SmartPhone Y,Excellent rapport qualité-prix.,positif,5,fr
AV0984,2026-03-10,mobile,Ordinateur NovaBook,Le produit correspond globalement à la description. #avis,neutre,3,fr
AV0985,2026-05-12,sav,Écouteurs AirSound,Très satisfait de mon achat 👍,positif,5,fr
AV0986,2026-01-01,sav,Ordinateur NovaBook,"Produit  parfait,  rien  à  signaler.",positif,4,fr
AV0987,2026-08-28,email,SmartWatch Pro,Le produit correspond globalement à la description.,neutre,3,fr
AV0988,2026-04-04,réseaux_sociaux,SmartWatch Pro,LE PRODUIT CORRESPOND GLOBALEMENT À LA DESCRIPTION.,neutre,3,fr
AV0989,2026-02-15,réseaux_sociaux,SmartPhone X,"Très  bonne  expérience,  simple  et  efficace.",positif,5,fr
AV0990,2026-06-28,sav,SmartPhone X,La livraison a été très longue. 😊,negatif,2,fr
AV0991,2026-08-15,sav,Ordinateur NovaBook,EXCELLENT RAPPORT QUALITÉ-PRIX.,positif,5,fr
AV0992,2026-07-04,réseaux_sociaux,SmartPhone Y,"Je recommande vivement, tout fonctionne parfaitement.",positif,4,fr
AV0993,2026-05-08,réseaux_sociaux,Écouteurs AirSound,"Produit parfait, rien à signaler. 😊",positif,4,fr
AV0994,2026-01-15,email,Ordinateur NovaBook,@client Très déçu par ce produit.,negatif,1,fr
AV0995,2026-04-28,réseaux_sociaux,SmartPhone Y,"Je recommande vivement, tout fonctionne parfaitement.",positif,4,fr
AV0996,2026-07-08,mobile,Écouteurs AirSound,Le produit correspond globalement à la description.,neutre,3,fr
AV0997,2026-03-04,mobile,SmartPhone X,"Je viens de recevoir le produit, à voir dans le temps.",neutre,3,fr
AV0998,2026-04-27,réseaux_sociaux,SmartPhone Y,"TRÈS BONNE EXPÉRIENCE, SIMPLE ET EFFICACE.",positif,4,fr
AV0999,2026-05-08,réseaux_sociaux,Tablette TabPlus,LE PRODUIT CORRESPOND GLOBALEMENT À LA DESCRIPTION.,neutre,3,fr
AV1000,2026-07-27,sav,SmartWatch Pro,@client Service client réactif et commande reçue rapidement.,positif,5,fr
AV1001,2026-07-15,web,Tablette TabPlus,La  batterie  tient  vraiment  bien  et  l'écran  est  superbe.,positif,5,fr
AV1002,2026-02-06,sav,SmartPhone Y,"Très bon produit, la qualité est au rendez-vous. 😊",positif,4,fr
AV1003,2026-03-04,réseaux_sociaux,SmartPhone X,La livraison s'est déroulée normalement. https://example.com/commande/1003,neutre,4,fr
AV1004,2026-08-14,sav,SmartPhone X,Livraison rapide et produit conforme à mes attentes.,positif,5,fr
AV1005,2026-04-17,sav,Ordinateur NovaBook,"Très bon produit, la qualité est au rendez-vous. 😊",positif,5,fr
AV1006,2026-04-26,sav,SmartPhone Y,"Très bonne expérience, simple et efficace.",positif,5,fr
AV1007,2026-07-03,sav,Tablette TabPlus,Très déçu par ce produit. !!!,negatif,2,fr
AV1008,2026-04-18,web,Tablette TabPlus,@client Le produit ne fonctionne déjà plus.,negatif,2,fr
AV1009,2026-06-08,email,Tablette TabPlus,"PRODUIT PARFAIT, RIEN À SIGNALER.",positif,4,fr
AV1010,2026-01-14,mobile,SmartPhone X,"Je recommande vivement, tout fonctionne parfaitement. 😊",positif,5,fr
AV1011,2026-02-15,mobile,Ordinateur NovaBook,L'utilisation est assez simple. https://example.com/commande/1011,neutre,4,fr
AV1012,2026-02-23,sav,SmartWatch Pro,"Mauvaise expérience, je ne recommande pas. 😊",negatif,1,fr
AV1013,2026-07-09,web,Tablette TabPlus,"PRODUIT EXCELLENT, JE SUIS TRÈS SATISFAIT.",positif,5,fr
AV1014,2026-01-30,web,SmartPhone Y,Excellent rapport qualité-prix.,positif,4,fr
AV1015,2026-04-18,mobile,Ordinateur NovaBook,"@client Je viens de recevoir le produit, à voir dans le temps.",neutre,4,fr
AV1016,2026-03-25,mobile,SmartPhone X,LA LIVRAISON S'EST DÉROULÉE NORMALEMENT.,neutre,3,fr
AV1017,2026-08-17,mobile,SmartPhone X,"Je recommande vivement, tout fonctionne parfaitement. #avis",positif,5,fr
AV1018,2026-02-07,mobile,Tablette TabPlus,"Produit excellent, je suis très satisfait. #avis",positif,5,fr
AV1019,2026-04-28,mobile,Ordinateur NovaBook,La batterie tient vraiment bien et l'écran est superbe. !!!,positif,5,fr
AV1020,2026-02-02,web,Ordinateur NovaBook,"@client Je recommande vivement, tout fonctionne parfaitement.",positif,5,fr
AV1021,2026-08-07,sav,Écouteurs AirSound,LIVRAISON RAPIDE ET PRODUIT CONFORME À MES ATTENTES.,positif,5,fr
AV1022,2026-06-04,mobile,Ordinateur NovaBook,"Je recommande vivement, tout fonctionne parfaitement. 😊",positif,5,fr
AV1023,2026-04-16,réseaux_sociaux,Écouteurs AirSound,LA LIVRAISON A ÉTÉ TRÈS LONGUE.,negatif,1,fr
AV1024,2026-03-13,web,Ordinateur NovaBook,Qualité décevante pour ce prix. https://example.com/commande/1024,negatif,1,fr
AV1025,2026-04-22,réseaux_sociaux,SmartPhone Y,"@client Je recommande vivement, tout fonctionne parfaitement.",positif,5,fr
AV1026,2026-04-17,web,SmartPhone X,"Produit reçu endommagé, je suis mécontent.",negatif,2,fr
AV1027,2026-05-16,sav,Écouteurs AirSound,Très déçu par ce produit. #avis,negatif,2,fr
AV1028,2026-05-07,mobile,SmartPhone X,Le produit correspond globalement à la description. https://example.com/commande/1028,neutre,4,fr
AV1029,2026-02-03,email,SmartWatch Pro,Service  client  réactif  et  commande  reçue  rapidement.,positif,4,fr
AV1030,2026-06-21,email,SmartPhone Y,"Produit excellent, je suis très satisfait. https://example.com/commande/1030",positif,4,fr
AV1031,2026-04-27,sav,SmartPhone Y,La qualité est correcte sans être exceptionnelle.,neutre,4,fr
AV1032,2026-06-10,sav,Ordinateur NovaBook,"@client Produit reçu endommagé, je suis mécontent.",negatif,2,fr
AV1033,2026-05-16,web,SmartWatch Pro,@client Service client réactif et commande reçue rapidement.,positif,4,fr
AV1034,2026-05-28,mobile,Ordinateur NovaBook,Très satisfait de mon achat 👍,positif,5,fr
AV1035,2026-08-21,email,SmartPhone X,"Produit excellent, je suis trèèès satisfait.",positif,5,fr
AV1036,2026-04-04,email,SmartPhone Y,Excellent rapport qualité-prix.,positif,5,fr
AV1037,2026-02-05,email,SmartPhone Y,"Produit  parfait,  rien  à  signaler.",positif,4,fr
AV1038,2026-07-12,mobile,SmartWatch Pro,Très  satisfait  de  mon  achat  👍,positif,5,fr
AV1039,2026-03-12,web,SmartPhone X,"Produit parfait, rien à signaler. #avis",positif,5,fr
AV1040,2026-05-15,web,Écouteurs AirSound,Excellent rapport qualité-prix.,positif,5,fr
AV1041,2026-04-26,réseaux_sociaux,SmartWatch Pro,"Je viens de recevoir le produit, à voir dans le temps. 😊",neutre,4,fr
AV1042,2026-08-17,sav,SmartPhone X,Le  produit  correspond  globalement  à  la  description.,neutre,4,fr
AV1043,2026-01-28,mobile,SmartWatch Pro,"TRÈS BONNE EXPÉRIENCE, SIMPLE ET EFFICACE.",positif,5,fr
AV1044,2026-08-12,mobile,Tablette TabPlus,Excellent rapport qualité-prix. !!!,positif,5,fr
AV1045,2026-06-24,réseaux_sociaux,SmartPhone Y,Le produit ne fonctionne déjà plus. #avis,negatif,1,fr
AV1046,2026-03-16,mobile,SmartPhone X,Excellent rapport qualité-prix.,positif,5,fr
AV1047,2026-04-16,réseaux_sociaux,SmartWatch Pro,"@client Produit parfait, rien à signaler.",positif,5,fr
AV1048,2026-08-04,réseaux_sociaux,Écouteurs AirSound,L'utilisation est assez simple.,neutre,3,fr
AV1049,2026-07-22,email,SmartPhone Y,"Très bonne expérience, simple et efficace. !!!",positif,5,fr
AV1050,2026-04-01,email,Écouteurs AirSound,"Produit excellent, je suis très satisfait. !!!",positif,5,fr
AV1051,2026-03-15,mobile,SmartPhone Y,"Produit reçu endommagé, je suis mécontent.",negatif,2,fr
AV1052,2026-02-11,mobile,SmartPhone X,La qualité est correcte sans être exceptionnelle. !!!,neutre,4,fr
AV1053,2026-04-23,email,SmartWatch Pro,Très satisfait de mon achat 👍 !!!,positif,5,fr
AV1054,2026-02-07,email,Écouteurs AirSound,@client La batterie tient vraiment bien et l'écran est superbe.,positif,4,fr
AV1055,2026-02-01,web,Écouteurs AirSound,"Produit parfait, rien à signaler. 😊",positif,5,fr
AV1056,2026-02-09,web,Ordinateur NovaBook,@client Qualité décevante pour ce prix.,negatif,1,fr
AV1057,2026-08-18,email,Tablette TabPlus,"Très bonne expérience, simple et efficace. https://example.com/commande/1057",positif,5,fr
AV1058,2026-03-28,web,Ordinateur NovaBook,La qualité est correcte sans être exceptionnelle. https://example.com/commande/1058,neutre,4,fr
AV1059,2026-01-30,email,SmartPhone X,Livraison rapide et produit conforme à mes attentes.,positif,4,fr
AV1060,2026-01-24,email,SmartPhone X,@client Excellent rapport qualité-prix.,positif,5,fr
AV1061,2026-02-26,email,SmartPhone Y,Très satisfait de mon achat 👍,positif,5,fr
AV1062,2026-04-11,mobile,Écouteurs AirSound,"Très bon produit, la qualité est au rendez-vous.",positif,5,fr
AV1063,2026-02-07,sav,SmartWatch Pro,La batterie tient vraiment bien et l'écran est superbe. #avis,positif,4,fr
AV1064,2026-03-31,email,Écouteurs AirSound,"@client Très bonne expérience, simple et efficace.",positif,4,fr
AV1065,2026-07-09,sav,Écouteurs AirSound,La livraison a été très longue. https://example.com/commande/1065,negatif,1,fr
AV1066,2026-08-02,réseaux_sociaux,Tablette TabPlus,Service client réactif et commande reçue rapidement. !!!,positif,5,fr
AV1067,2026-08-11,réseaux_sociaux,SmartWatch Pro,"Très bonne expérience, simple et efficace. https://example.com/commande/1067",positif,5,fr
AV1068,2026-04-15,email,Écouteurs AirSound,"Très bon produit, la qualité est au rendez-vous.",positif,5,fr
AV1069,2026-02-21,mobile,Écouteurs AirSound,Très satisfait de mon achat 👍 !!!,positif,5,fr
AV1070,2026-08-02,réseaux_sociaux,SmartWatch Pro,"Produit excellent, je suis très satisfait. 😊",positif,5,fr
AV1071,2026-07-22,web,SmartPhone Y,"Je recommande vivement, tout fonctionne parfaitement.",positif,5,fr
AV1072,2026-04-17,mobile,Écouteurs AirSound,"Très bon produit, la qualité est au rendez-vous. 😊",positif,5,fr
AV1073,2026-01-31,email,Écouteurs AirSound,La livraison a été très longue.,negatif,2,fr
AV1074,2026-05-25,sav,SmartWatch Pro,"Mauvaise expérience, je ne recommande pas. https://example.com/commande/1074",negatif,1,fr
AV1075,2026-05-12,réseaux_sociaux,SmartPhone X,"@client Très bon produit, la qualité est au rendez-vous.",positif,5,fr
AV1076,2026-02-07,email,Écouteurs AirSound,"Je viens de recevoir le produit, à voir dans le temps.",neutre,3,fr
AV1077,2026-01-14,email,SmartWatch Pro,"Mauvaise expérience, je ne recommande pas. !!!",negatif,1,fr
AV1078,2026-03-16,réseaux_sociaux,Ordinateur NovaBook,"Produit excellent, je suis très satisfait. 😊",positif,5,fr
AV1079,2026-07-15,web,Tablette TabPlus,La livraison a été très longue. !!!,negatif,2,fr
AV1080,2026-07-31,email,SmartWatch Pro,@client Produit correct pour son prix.,neutre,4,fr
AV1081,2026-05-17,réseaux_sociaux,SmartWatch Pro,PRODUIT CORRECT POUR SON PRIX.,neutre,4,fr
AV1082,2026-03-14,email,Écouteurs AirSound,La livraison s'est déroulée normalement.,neutre,3,fr
AV1083,2026-02-09,réseaux_sociaux,SmartPhone Y,"Très  bon  produit,  la  qualité  est  au  rendez-vous.",positif,5,fr
AV1084,2026-08-05,réseaux_sociaux,Ordinateur NovaBook,"Je viens de recevoir le produit, à voir dans le temps.",neutre,4,fr
AV1085,2026-08-23,web,SmartPhone X,Service client réactif et commande reçue rapidement. https://example.com/commande/1085,positif,4,fr
AV1086,2026-03-21,email,SmartPhone Y,@client L'utilisation est assez simple.,neutre,3,fr
AV1087,2026-02-14,email,SmartPhone X,"@client Je viens de recevoir le produit, à voir dans le temps.",neutre,4,fr
AV1088,2026-08-08,mobile,Ordinateur NovaBook,La livraison s'est déroulée normalement. !!!,neutre,3,fr
AV1089,2026-01-21,sav,Ordinateur NovaBook,"Je recommande vivement, tout fonctionne parfaitement. !!!",positif,5,fr
AV1090,2026-07-18,sav,Écouteurs AirSound,Le produit correspond globalement à la description.,neutre,3,fr
AV1091,2026-06-01,web,Écouteurs AirSound,"Produit excellent, je suis trèèès satisfait.",positif,4,fr
AV1092,2026-03-19,web,SmartPhone X,"PRODUIT EXCELLENT, JE SUIS TRÈS SATISFAIT.",positif,5,fr
AV1093,2026-02-17,email,SmartPhone X,La  livraison  s'est  déroulée  normalement.,neutre,4,fr
AV1094,2026-04-01,mobile,Tablette TabPlus,@client Très satisfait de mon achat 👍,positif,5,fr
AV1095,2026-05-26,web,SmartPhone X,La livraison s'est déroulée normalement.,neutre,4,fr
AV1096,2026-07-03,mobile,SmartWatch Pro,"Je  viens  de  recevoir  le  produit,  à  voir  dans  le  temps.",neutre,3,fr
AV1097,2026-08-24,réseaux_sociaux,Ordinateur NovaBook,"Très  bon  produit,  la  qualité  est  au  rendez-vous.",positif,4,fr
AV1098,2026-02-16,email,Écouteurs AirSound,EXCELLENT RAPPORT QUALITÉ-PRIX.,positif,5,fr
AV1099,2026-07-14,email,SmartPhone X,SERVICE CLIENT RÉACTIF ET COMMANDE REÇUE RAPIDEMENT.,positif,5,fr
AV1100,2026-06-30,email,Tablette TabPlus,@client Excellent rapport qualité-prix.,positif,5,fr
AV1101,2026-01-30,sav,SmartWatch Pro,Produit correct pour son prix. https://example.com/commande/1101,neutre,3,fr
AV1102,2026-05-22,sav,SmartWatch Pro,Excellent  rapport  qualité-prix.,positif,5,fr
AV1103,2026-08-18,sav,Ordinateur NovaBook,LA LIVRAISON A ÉTÉ TRÈS LONGUE.,negatif,2,fr
AV1104,2026-04-12,sav,Tablette TabPlus,EXCELLENT RAPPORT QUALITÉ-PRIX.,positif,4,fr
AV1105,2026-04-12,sav,Ordinateur NovaBook,Le produit correspond globalement à la description. !!!,neutre,3,fr
AV1106,2026-04-04,mobile,SmartWatch Pro,LIVRAISON RAPIDE ET PRODUIT CONFORME À MES ATTENTES.,positif,4,fr
AV1107,2026-08-03,sav,Ordinateur NovaBook,"Très  bon  produit,  la  qualité  est  au  rendez-vous.",positif,5,fr
AV1108,2026-05-02,réseaux_sociaux,Écouteurs AirSound,@client Service client réactif et commande reçue rapidement.,positif,5,fr
AV1109,2026-07-16,sav,SmartPhone X,Le produit ne fonctionne déjà plus. !!!,negatif,2,fr
AV1110,2026-06-10,mobile,SmartPhone X,Excellent  rapport  qualité-prix.,positif,5,fr
AV1111,2026-06-23,web,SmartPhone Y,"Très bon produit, la qualité est au rendez-vous. https://example.com/commande/1111",positif,4,fr
AV1112,2026-06-09,réseaux_sociaux,SmartPhone X,Livraison rapide et produit conforme à mes attentes. 😊,positif,5,fr
AV1113,2026-07-22,sav,SmartPhone Y,"Je viens de recevoir le produit, à voir dans le temps. https://example.com/commande/1113",neutre,4,fr
AV1114,2026-03-08,réseaux_sociaux,SmartWatch Pro,Excellent rapport qualité-prix.,positif,5,fr
AV1115,2026-07-15,web,Écouteurs AirSound,"Je viens de recevoir le produit, à voir dans le temps.",neutre,4,fr
AV1116,2026-03-22,sav,Écouteurs AirSound,Le service client n'a pas répondu à ma demande. https://example.com/commande/1116,negatif,1,fr
AV1117,2026-06-18,email,Ordinateur NovaBook,Livraison rapide et produit conforme à mes attentes.,positif,4,fr
AV1118,2026-07-03,sav,Écouteurs AirSound,Livraison rapide et produit conforme à mes attentes. 😊,positif,5,fr
AV1119,2026-06-18,réseaux_sociaux,Ordinateur NovaBook,La qualité est correcte sans être exceptionnelle. https://example.com/commande/1119,neutre,4,fr
AV1120,2026-08-07,mobile,Tablette TabPlus,Excellent rapport qualité-prix.,positif,5,fr
AV1121,2026-06-07,email,SmartWatch Pro,Excellent rapport qualité-prix. #avis,positif,5,fr
AV1122,2026-02-02,email,SmartWatch Pro,Très satisfait de mon achat 👍,positif,4,fr
AV1123,2026-04-08,web,Écouteurs AirSound,@client Le produit correspond globalement à la description.,neutre,4,fr
AV1124,2026-01-15,mobile,SmartPhone Y,@client Service client réactif et commande reçue rapidement.,positif,5,fr
AV1125,2026-08-22,web,SmartWatch Pro,TRÈS SATISFAIT DE MON ACHAT 👍,positif,5,fr
AV1126,2026-03-25,web,Écouteurs AirSound,"Produit excellent, je suis trèèès satisfait.",positif,5,fr
AV1127,2026-08-19,sav,SmartWatch Pro,"Je viens de recevoir le produit, à voir dans le temps.",neutre,3,fr
AV1128,2026-03-23,sav,Tablette TabPlus,Très satisfait de mon achat 👍,positif,5,fr
AV1129,2026-06-26,mobile,SmartWatch Pro,EXCELLENT RAPPORT QUALITÉ-PRIX.,positif,4,fr
AV1130,2026-04-04,sav,SmartPhone Y,Livraison rapide et produit conforme à mes attentes. 😊,positif,5,fr
AV1131,2026-03-15,email,SmartPhone X,"Produit  parfait,  rien  à  signaler.",positif,4,fr
AV1132,2026-07-03,réseaux_sociaux,SmartPhone X,"JE RECOMMANDE VIVEMENT, TOUT FONCTIONNE PARFAITEMENT.",positif,5,fr
AV1133,2026-05-02,sav,SmartPhone Y,"Très bon produit, la qualité est au rendez-vous.",positif,5,fr
AV1134,2026-07-25,email,Écouteurs AirSound,"Très bonne expérience, simple et efficace.",positif,4,fr
AV1135,2026-04-13,email,Tablette TabPlus,La livraison s'est déroulée normalement. #avis,neutre,3,fr
AV1136,2026-08-09,mobile,Tablette TabPlus,"Produit excellent, je suis trèèès satisfait.",positif,5,fr
AV1137,2026-07-27,réseaux_sociaux,Écouteurs AirSound,"Très bonne expérience, simple et efficace.",positif,5,fr
AV1138,2026-02-21,email,Écouteurs AirSound,Très déçu par ce produit.,negatif,2,fr
AV1139,2026-04-16,email,SmartPhone X,"Très bonne expérience, simple et efficace. #avis",positif,5,fr
AV1140,2026-06-15,mobile,SmartWatch Pro,"Très bonne expérience, simple et efficace. 😊",positif,5,fr
AV1141,2026-01-30,mobile,SmartPhone Y,L'utilisation  est  assez  simple.,neutre,3,fr
AV1142,2026-05-24,sav,Écouteurs AirSound,Excellent rapport qualité-prix. https://example.com/commande/1142,positif,5,fr
AV1143,2026-03-11,mobile,SmartPhone X,"Je recommande vivement, tout fonctionne parfaitement. !!!",positif,4,fr
AV1144,2026-06-14,web,Ordinateur NovaBook,"Produit parfait, rien à signaler. !!!",positif,5,fr
AV1145,2026-03-22,réseaux_sociaux,SmartWatch Pro,"PRODUIT EXCELLENT, JE SUIS TRÈS SATISFAIT.",positif,4,fr
AV1146,2026-04-12,mobile,SmartPhone Y,"MAUVAISE EXPÉRIENCE, JE NE RECOMMANDE PAS.",negatif,2,fr
AV1147,2026-03-06,sav,SmartPhone X,"Produit parfait, rien à signaler.",positif,4,fr
AV1148,2026-08-02,réseaux_sociaux,Ordinateur NovaBook,@client La batterie tient vraiment bien et l'écran est superbe.,positif,4,fr
AV1149,2026-02-06,web,SmartPhone Y,Service  client  réactif  et  commande  reçue  rapidement.,positif,5,fr
AV1150,2026-03-07,réseaux_sociaux,SmartPhone X,Excellent rapport qualité-prix. #avis,positif,5,fr
AV1151,2026-05-20,sav,Écouteurs AirSound,"@client Très bon produit, la qualité est au rendez-vous.",positif,5,fr
AV1152,2026-05-02,email,SmartWatch Pro,@client La livraison s'est déroulée normalement.,neutre,3,fr
AV1153,2026-03-06,réseaux_sociaux,Écouteurs AirSound,"Produit  excellent,  je  suis  très  satisfait.",positif,4,fr
AV1154,2026-08-10,mobile,Écouteurs AirSound,"Très bon produit, la qualité est au rendez-vous.",positif,5,fr
AV1155,2026-01-24,mobile,SmartWatch Pro,"Très bonne expérience, simple et efficace. 😊",positif,5,fr
AV1156,2026-08-14,sav,SmartPhone X,@client Excellent rapport qualité-prix.,positif,5,fr
AV1157,2026-07-08,sav,SmartWatch Pro,Excellent rapport qualité-prix. https://example.com/commande/1157,positif,4,fr
AV1158,2026-05-10,web,SmartWatch Pro,La livraison s'est déroulée normalement. 😊,neutre,3,fr
AV1159,2026-07-15,web,Ordinateur NovaBook,Excellent rapport qualité-prix.,positif,5,fr
AV1160,2026-04-13,mobile,Ordinateur NovaBook,Livraison rapide et produit conforme à mes attentes.,positif,5,fr
AV1161,2026-03-05,réseaux_sociaux,Ordinateur NovaBook,"Très bon produit, la qualité est au rendez-vous. !!!",positif,4,fr
AV1162,2026-07-22,email,Écouteurs AirSound,"Produit reçu endommagé, je suis mécontent. #avis",negatif,2,fr
AV1163,2026-06-25,réseaux_sociaux,SmartWatch Pro,"Très bonne expérience, simple et efficace. !!!",positif,5,fr
AV1164,2026-04-05,mobile,Écouteurs AirSound,Le produit correspond globalement à la description. #avis,neutre,3,fr
AV1165,2026-01-06,réseaux_sociaux,Ordinateur NovaBook,La livraison a été très longue.,negatif,2,fr
AV1166,2026-02-20,email,Ordinateur NovaBook,"Très bon produit, la qualité est au rendez-vous. https://example.com/commande/1166",positif,5,fr
AV1167,2026-06-03,email,SmartPhone Y,Le service client n'a pas répondu à ma demande. #avis,negatif,1,fr
AV1168,2026-01-04,réseaux_sociaux,Écouteurs AirSound,LIVRAISON RAPIDE ET PRODUIT CONFORME À MES ATTENTES.,positif,5,fr
AV1169,2026-01-31,mobile,Ordinateur NovaBook,La qualité est correcte sans être exceptionnelle. https://example.com/commande/1169,neutre,3,fr
AV1170,2026-04-08,mobile,Écouteurs AirSound,"Très bonne expérience, simple et efficace. https://example.com/commande/1170",positif,5,fr
AV1171,2026-07-06,mobile,Écouteurs AirSound,La livraison a été très longue. 😊,negatif,2,fr
AV1172,2026-03-09,mobile,Tablette TabPlus,"Produit excellent, je suis très satisfait. 😊",positif,5,fr
AV1173,2026-01-22,web,Écouteurs AirSound,La batterie tient vraiment bien et l'écran est superbe. https://example.com/commande/1173,positif,5,fr
AV1174,2026-07-02,sav,Ordinateur NovaBook,Service  client  réactif  et  commande  reçue  rapidement.,positif,5,fr
AV1175,2026-05-23,web,SmartPhone X,"TRÈS BON PRODUIT, LA QUALITÉ EST AU RENDEZ-VOUS.",positif,5,fr
AV1176,2026-06-05,réseaux_sociaux,Ordinateur NovaBook,@client Excellent rapport qualité-prix.,positif,5,fr
AV1177,2026-05-10,réseaux_sociaux,Écouteurs AirSound,Le produit correspond globalement à la description. 😊,neutre,3,fr
AV1178,2026-08-17,réseaux_sociaux,SmartPhone X,La batterie tient vraiment bien et l'écran est superbe. !!!,positif,5,fr
AV1179,2026-05-07,email,Écouteurs AirSound,Livraison rapide et produit conforme à mes attentes.,positif,5,fr
AV1180,2026-02-06,email,SmartPhone X,"Produit parfait, rien à signaler. #avis",positif,5,fr
AV1181,2026-07-11,email,Écouteurs AirSound,Excellent rapport qualité-prix. 😊,positif,5,fr
AV1182,2026-05-13,email,Écouteurs AirSound,Très satisfait de mon achat 👍 😊,positif,5,fr
AV1183,2026-05-23,sav,SmartPhone X,Qualité décevante pour ce prix. !!!,negatif,2,fr
AV1184,2026-01-10,sav,SmartWatch Pro,"Je recommande vivement, tout fonctionne parfaitement. !!!",positif,4,fr
AV1185,2026-08-18,sav,SmartPhone X,SERVICE CLIENT RÉACTIF ET COMMANDE REÇUE RAPIDEMENT.,positif,5,fr
AV1186,2026-01-29,mobile,SmartPhone X,Excellent rapport qualité-prix. https://example.com/commande/1186,positif,5,fr
AV1187,2026-08-02,mobile,Ordinateur NovaBook,"Très bonne expérience, simple et efficace. !!!",positif,5,fr
AV1188,2026-05-30,web,Tablette TabPlus,Très  satisfait  de  mon  achat  👍,positif,5,fr
AV1189,2026-03-05,sav,Ordinateur NovaBook,L'UTILISATION EST ASSEZ SIMPLE.,neutre,3,fr
AV1190,2026-06-24,web,Écouteurs AirSound,"Produit excellent, je suis très satisfait. 😊",positif,5,fr
AV1191,2026-01-08,web,Écouteurs AirSound,La batterie tient vraiment bien et l'écran est superbe. !!!,positif,4,fr
AV1192,2026-06-10,email,Tablette TabPlus,L'utilisation est assez simple. https://example.com/commande/1192,neutre,4,fr
AV1193,2026-03-25,réseaux_sociaux,SmartPhone Y,Le produit correspond globalement à la description. https://example.com/commande/1193,neutre,3,fr
AV1194,2026-07-24,web,Ordinateur NovaBook,"@client Très bonne expérience, simple et efficace.",positif,4,fr
AV1195,2026-03-07,mobile,SmartPhone Y,"Très bon produit, la qualité est au rendez-vous. #avis",positif,5,fr
AV1196,2026-08-07,mobile,SmartPhone Y,La batterie se décharge beaucoup trop vite.,negatif,2,fr
AV1197,2026-01-31,email,Écouteurs AirSound,"Très bonne expérience, simple et efficace. !!!",positif,5,fr
AV1198,2026-04-02,web,SmartWatch Pro,Produit correct pour son prix. !!!,neutre,4,fr
AV1199,2026-05-02,email,Tablette TabPlus,Excellent rapport qualité-prix. #avis,positif,5,fr
AV1200,2026-06-07,mobile,Écouteurs AirSound,@client Service client réactif et commande reçue rapidement.,positif,4,fr
